indicadores,grupos_coicop_nombre,provincias_nombre,periodos_id,IPC
Tasas de variación en lo que va de año,Vestido y calzado,Cuenca,2011M01,-14.5
Tasas de variación en lo que va de año,Vestido y calzado,Cuenca,2012M01,-14.7
Tasas de variación en lo que va de año,Vestido y calzado,Cuenca,2013M01,-15.5
Tasas de variación en lo que va de año,Vestido y calzado,Cuenca,2014M01,-15.9
Tasas de variación en lo que va de año,Vestido y calzado,Cuenca,2015M01,-16.2
Tasas de variación en lo que va de año,Vestido y calzado,Cuenca,2016M01,-16.3
Tasas de variación en lo que va de año,Vestido y calzado,Gipuzkoa,2002M01,-4.4
Tasas de variación en lo que va de año,Vestido y calzado,Gipuzkoa,2003M01,-6.6
Tasas de variación en lo que va de año,Vestido y calzado,Gipuzkoa,2004M01,-8
Tasas de variación en lo que va de año,Vestido y calzado,Gipuzkoa,2005M01,-9.6
Tasas de variación en lo que va de año,Vestido y calzado,Gipuzkoa,2006M01,-9.5
Tasas de variación en lo que va de año,Vestido y calzado,Gipuzkoa,2007M01,-9.9
Tasas de variación en lo que va de año,Vestido y calzado,Gipuzkoa,2008M01,-10.1
Tasas de variación en lo que va de año,Vestido y calzado,Gipuzkoa,2009M01,-12
Tasas de variación en lo que va de año,Vestido y calzado,Gipuzkoa,2010M01,-12.1
Tasas de variación en lo que va de año,Vestido y calzado,Gipuzkoa,2011M01,-12.3
Tasas de variación en lo que va de año,Vestido y calzado,Gipuzkoa,2012M01,-12.6
Tasas de variación en lo que va de año,Vestido y calzado,Gipuzkoa,2013M01,-12.9
Tasas de variación en lo que va de año,Vestido y calzado,Gipuzkoa,2014M01,-13.2
Tasas de variación en lo que va de año,Vestido y calzado,Gipuzkoa,2015M01,-13.5
Tasas de variación en lo que va de año,Vestido y calzado,Gipuzkoa,2016M01,-13.6
Tasas de variación en lo que va de año,Vestido y calzado,Girona,2002M01,-10.6
Tasas de variación en lo que va de año,Vestido y calzado,Girona,2003M01,-12
Tasas de variación en lo que va de año,Vestido y calzado,Girona,2004M01,-13.7
Tasas de variación en lo que va de año,Vestido y calzado,Girona,2005M01,-13.4
Tasas de variación en lo que va de año,Vestido y calzado,Girona,2006M01,-13.4
Tasas de variación en lo que va de año,Vestido y calzado,Girona,2007M01,-13.7
Tasas de variación en lo que va de año,Vestido y calzado,Girona,2008M01,-14.1
Tasas de variación en lo que va de año,Vestido y calzado,Girona,2009M01,-15.5
Tasas de variación en lo que va de año,Vestido y calzado,Girona,2010M01,-15.8
Tasas de variación en lo que va de año,Vestido y calzado,Girona,2011M01,-16
Tasas de variación en lo que va de año,Vestido y calzado,Girona,2012M01,-16.2
Tasas de variación en lo que va de año,Vestido y calzado,Girona,2013M01,-16.5
Tasas de variación en lo que va de año,Vestido y calzado,Girona,2014M01,-16.6
Tasas de variación en lo que va de año,Vestido y calzado,Girona,2015M01,-16.8
Tasas de variación en lo que va de año,Vestido y calzado,Girona,2016M01,-16.8
Tasas de variación en lo que va de año,Vestido y calzado,Granada,2002M01,-9.6
Tasas de variación en lo que va de año,Vestido y calzado,Granada,2003M01,-9.6
Tasas de variación en lo que va de año,Vestido y calzado,Granada,2004M01,-13.3
Tasas de variación en lo que va de año,Vestido y calzado,Granada,2005M01,-13.8
Tasas de variación en lo que va de año,Vestido y calzado,Granada,2006M01,-14.8
Tasas de variación en lo que va de año,Vestido y calzado,Granada,2007M01,-15
Tasas de variación en lo que va de año,Vestido y calzado,Granada,2008M01,-15.2
Tasas de variación en lo que va de año,Vestido y calzado,Granada,2009M01,-16.9
Tasas de variación en lo que va de año,Vestido y calzado,Granada,2010M01,-17
Tasas de variación en lo que va de año,Vestido y calzado,Granada,2011M01,-17.2
Tasas de variación en lo que va de año,Vestido y calzado,Granada,2012M01,-17.3
Tasas de variación en lo que va de año,Vestido y calzado,Granada,2013M01,-17.6
Tasas de variación en lo que va de año,Vestido y calzado,Granada,2014M01,-17.7
Tasas de variación en lo que va de año,Vestido y calzado,Granada,2015M01,-18.1
Tasas de variación en lo que va de año,Vestido y calzado,Granada,2016M01,-18.2
Tasas de variación en lo que va de año,Vestido y calzado,Guadalajara,2002M01,-1.5
Tasas de variación en lo que va de año,Vestido y calzado,Guadalajara,2003M01,-4
Tasas de variación en lo que va de año,Vestido y calzado,Guadalajara,2004M01,-8
Tasas de variación en lo que va de año,Vestido y calzado,Guadalajara,2005M01,-10
Tasas de variación en lo que va de año,Vestido y calzado,Guadalajara,2006M01,-10.4
Tasas de variación en lo que va de año,Vestido y calzado,Guadalajara,2007M01,-10.5
Tasas de variación en lo que va de año,Vestido y calzado,Guadalajara,2008M01,-10.5
Tasas de variación en lo que va de año,Vestido y calzado,Guadalajara,2009M01,-12.2
Tasas de variación en lo que va de año,Vestido y calzado,Guadalajara,2010M01,-12.3
Tasas de variación en lo que va de año,Vestido y calzado,Guadalajara,2011M01,-12.4
Tasas de variación en lo que va de año,Vestido y calzado,Guadalajara,2012M01,-12.8
Tasas de variación en lo que va de año,Vestido y calzado,Guadalajara,2013M01,-13.1
Tasas de variación en lo que va de año,Vestido y calzado,Guadalajara,2014M01,-13.2
Tasas de variación en lo que va de año,Vestido y calzado,Guadalajara,2015M01,-13.5
Tasas de variación en lo que va de año,Vestido y calzado,Guadalajara,2016M01,-13.7
Tasas de variación en lo que va de año,Vestido y calzado,Huelva,2002M01,-11.5
Tasas de variación en lo que va de año,Vestido y calzado,Huelva,2003M01,-10
Tasas de variación en lo que va de año,Vestido y calzado,Huelva,2004M01,-13.4
Tasas de variación en lo que va de año,Vestido y calzado,Huelva,2005M01,-13
Tasas de variación en lo que va de año,Vestido y calzado,Huelva,2006M01,-13.5
Tasas de variación en lo que va de año,Vestido y calzado,Huelva,2007M01,-13.7
Tasas de variación en lo que va de año,Vestido y calzado,Huelva,2008M01,-13.9
Tasas de variación en lo que va de año,Vestido y calzado,Huelva,2009M01,-15.7
Tasas de variación en lo que va de año,Vestido y calzado,Huelva,2010M01,-15.8
Tasas de variación en lo que va de año,Vestido y calzado,Huelva,2011M01,-15.9
Tasas de variación en lo que va de año,Vestido y calzado,Huelva,2012M01,-16
Tasas de variación en lo que va de año,Vestido y calzado,Huelva,2013M01,-16.5
Tasas de variación en lo que va de año,Vestido y calzado,Huelva,2014M01,-16.6
Tasas de variación en lo que va de año,Vestido y calzado,Huelva,2015M01,-16.8
Tasas de variación en lo que va de año,Vestido y calzado,Huelva,2016M01,-17.1
Tasas de variación en lo que va de año,Vestido y calzado,Huesca,2002M01,-3.6
Tasas de variación en lo que va de año,Vestido y calzado,Huesca,2003M01,-6.8
Tasas de variación en lo que va de año,Vestido y calzado,Huesca,2004M01,-7.7
Tasas de variación en lo que va de año,Vestido y calzado,Huesca,2005M01,-10.2
Tasas de variación en lo que va de año,Vestido y calzado,Huesca,2006M01,-10.9
Tasas de variación en lo que va de año,Vestido y calzado,Huesca,2007M01,-10.5
Tasas de variación en lo que va de año,Vestido y calzado,Huesca,2008M01,-10.8
Tasas de variación en lo que va de año,Vestido y calzado,Huesca,2009M01,-12.1
Tasas de variación en lo que va de año,Vestido y calzado,Huesca,2010M01,-12.3
Tasas de variación en lo que va de año,Vestido y calzado,Huesca,2011M01,-12.6
Tasas de variación en lo que va de año,Vestido y calzado,Huesca,2012M01,-12.9
Tasas de variación en lo que va de año,Vestido y calzado,Huesca,2013M01,-13.3
Tasas de variación en lo que va de año,Vestido y calzado,Huesca,2014M01,-13.3
Tasas de variación en lo que va de año,Vestido y calzado,Huesca,2015M01,-13.6
Tasas de variación en lo que va de año,Vestido y calzado,Huesca,2016M01,-13.7
Tasas de variación en lo que va de año,Vestido y calzado,Jaén,2002M01,-9.7
Tasas de variación en lo que va de año,Vestido y calzado,Jaén,2003M01,-10.4
Tasas de variación en lo que va de año,Vestido y calzado,Jaén,2004M01,-12.3
Tasas de variación en lo que va de año,Vestido y calzado,Jaén,2005M01,-12.8
Tasas de variación en lo que va de año,Vestido y calzado,Jaén,2006M01,-13.5
Tasas de variación en lo que va de año,Vestido y calzado,Jaén,2007M01,-13.6
Tasas de variación en lo que va de año,Vestido y calzado,Jaén,2008M01,-13.8
Tasas de variación en lo que va de año,Vestido y calzado,Jaén,2009M01,-15.9
Tasas de variación en lo que va de año,Vestido y calzado,Jaén,2010M01,-16.2
Tasas de variación en lo que va de año,Vestido y calzado,Jaén,2011M01,-16.3
Tasas de variación en lo que va de año,Vestido y calzado,Jaén,2012M01,-16.4
Tasas de variación en lo que va de año,Vestido y calzado,Jaén,2013M01,-16.9
Tasas de variación en lo que va de año,Vestido y calzado,Jaén,2014M01,-17.1
Tasas de variación en lo que va de año,Vestido y calzado,Jaén,2015M01,-17.2
Tasas de variación en lo que va de año,Vestido y calzado,Jaén,2016M01,-17.3
Tasas de variación en lo que va de año,Vestido y calzado,León,2002M01,-9.2
Tasas de variación en lo que va de año,Vestido y calzado,León,2003M01,-9.1
Tasas de variación en lo que va de año,Vestido y calzado,León,2004M01,-11.2
Tasas de variación en lo que va de año,Vestido y calzado,León,2005M01,-12.9
Tasas de variación en lo que va de año,Vestido y calzado,León,2006M01,-13.1
Tasas de variación en lo que va de año,Vestido y calzado,León,2007M01,-13.4
Tasas de variación en lo que va de año,Vestido y calzado,León,2008M01,-13.7
Tasas de variación en lo que va de año,Vestido y calzado,León,2009M01,-15.8
Tasas de variación en lo que va de año,Vestido y calzado,León,2010M01,-16
Tasas de variación en lo que va de año,Vestido y calzado,León,2011M01,-16
Tasas de variación en lo que va de año,Vestido y calzado,León,2012M01,-16
Tasas de variación en lo que va de año,Vestido y calzado,León,2013M01,-16.6
Tasas de variación en lo que va de año,Vestido y calzado,León,2014M01,-16.8
Tasas de variación en lo que va de año,Vestido y calzado,León,2015M01,-17.1
Tasas de variación en lo que va de año,Vestido y calzado,León,2016M01,-17.1
Tasas de variación en lo que va de año,Vestido y calzado,Lleida,2002M01,-11.1
Tasas de variación en lo que va de año,Vestido y calzado,Lleida,2003M01,-14.7
Tasas de variación en lo que va de año,Vestido y calzado,Lleida,2004M01,-14.9
Tasas de variación en lo que va de año,Vestido y calzado,Lleida,2005M01,-14.5
Tasas de variación en lo que va de año,Vestido y calzado,Lleida,2006M01,-15.1
Tasas de variación en lo que va de año,Vestido y calzado,Lleida,2007M01,-15.2
Tasas de variación en lo que va de año,Vestido y calzado,Lleida,2008M01,-15.2
Tasas de variación en lo que va de año,Vestido y calzado,Lleida,2009M01,-16.9
Tasas de variación en lo que va de año,Vestido y calzado,Lleida,2010M01,-17.4
Tasas de variación en lo que va de año,Vestido y calzado,Lleida,2011M01,-17.6
Tasas de variación en lo que va de año,Vestido y calzado,Lleida,2012M01,-17.8
Tasas de variación en lo que va de año,Vestido y calzado,Lleida,2013M01,-18
Tasas de variación en lo que va de año,Vestido y calzado,Lleida,2014M01,-18.2
Tasas de variación en lo que va de año,Vestido y calzado,Lleida,2015M01,-18.4
Tasas de variación en lo que va de año,Vestido y calzado,Lleida,2016M01,-18.5
Tasas de variación en lo que va de año,Vestido y calzado,Lugo,2002M01,-13.5
Tasas de variación en lo que va de año,Vestido y calzado,Lugo,2003M01,-15.5
Tasas de variación en lo que va de año,Vestido y calzado,Lugo,2004M01,-15.3
Tasas de variación en lo que va de año,Vestido y calzado,Lugo,2005M01,-16
Tasas de variación en lo que va de año,Vestido y calzado,Lugo,2006M01,-15.4
Tasas de variación en lo que va de año,Vestido y calzado,Lugo,2007M01,-14
Tasas de variación en lo que va de año,Vestido y calzado,Lugo,2008M01,-14.2
Tasas de variación en lo que va de año,Vestido y calzado,Lugo,2009M01,-15.6
Tasas de variación en lo que va de año,Vestido y calzado,Lugo,2010M01,-16.3
Tasas de variación en lo que va de año,Vestido y calzado,Lugo,2011M01,-16.4
Tasas de variación en lo que va de año,Vestido y calzado,Lugo,2012M01,-16.5
Tasas de variación en lo que va de año,Vestido y calzado,Lugo,2013M01,-17
Tasas de variación en lo que va de año,Vestido y calzado,Lugo,2014M01,-17.2
Tasas de variación en lo que va de año,Vestido y calzado,Lugo,2015M01,-17.5
Tasas de variación en lo que va de año,Vestido y calzado,Lugo,2016M01,-17.5
Tasas de variación en lo que va de año,Vestido y calzado,Madrid,2002M01,-6.6
Tasas de variación en lo que va de año,Vestido y calzado,Madrid,2003M01,-8.6
Tasas de variación en lo que va de año,Vestido y calzado,Madrid,2004M01,-9.3
Tasas de variación en lo que va de año,Vestido y calzado,Madrid,2005M01,-10.2
Tasas de variación en lo que va de año,Vestido y calzado,Madrid,2006M01,-10
Tasas de variación en lo que va de año,Vestido y calzado,Madrid,2007M01,-10.3
Tasas de variación en lo que va de año,Vestido y calzado,Madrid,2008M01,-10.5
Tasas de variación en lo que va de año,Vestido y calzado,Madrid,2009M01,-12.5
Tasas de variación en lo que va de año,Vestido y calzado,Madrid,2010M01,-12.7
Tasas de variación en lo que va de año,Vestido y calzado,Madrid,2011M01,-12.8
Tasas de variación en lo que va de año,Vestido y calzado,Madrid,2012M01,-13
Tasas de variación en lo que va de año,Vestido y calzado,Madrid,2013M01,-13.1
Tasas de variación en lo que va de año,Vestido y calzado,Madrid,2014M01,-13.2
Tasas de variación en lo que va de año,Vestido y calzado,Madrid,2015M01,-13.5
Tasas de variación en lo que va de año,Vestido y calzado,Madrid,2016M01,-13.6
Tasas de variación en lo que va de año,Vestido y calzado,Málaga,2002M01,-7.1
Tasas de variación en lo que va de año,Vestido y calzado,Málaga,2003M01,-10.9
Tasas de variación en lo que va de año,Vestido y calzado,Málaga,2004M01,-12.2
Tasas de variación en lo que va de año,Vestido y calzado,Málaga,2005M01,-12.8
Tasas de variación en lo que va de año,Vestido y calzado,Málaga,2006M01,-12.6
Tasas de variación en lo que va de año,Vestido y calzado,Málaga,2007M01,-12.6
Tasas de variación en lo que va de año,Vestido y calzado,Málaga,2008M01,-12.4
Tasas de variación en lo que va de año,Vestido y calzado,Málaga,2009M01,-14.4
Tasas de variación en lo que va de año,Vestido y calzado,Málaga,2010M01,-14.5
Tasas de variación en lo que va de año,Vestido y calzado,Málaga,2011M01,-14.4
Tasas de variación en lo que va de año,Vestido y calzado,Málaga,2012M01,-14.8
Tasas de variación en lo que va de año,Vestido y calzado,Málaga,2013M01,-15.1
Tasas de variación en lo que va de año,Vestido y calzado,Málaga,2014M01,-15.1
Tasas de variación en lo que va de año,Vestido y calzado,Málaga,2015M01,-15.7
Tasas de variación en lo que va de año,Vestido y calzado,Málaga,2016M01,-15.8
Tasas de variación en lo que va de año,Vestido y calzado,Murcia,2002M01,-9.7
Tasas de variación en lo que va de año,Vestido y calzado,Murcia,2003M01,-11.9
Tasas de variación en lo que va de año,Vestido y calzado,Murcia,2004M01,-12.8
Tasas de variación en lo que va de año,Vestido y calzado,Murcia,2005M01,-13.2
Tasas de variación en lo que va de año,Vestido y calzado,Murcia,2006M01,-13.4
Tasas de variación en lo que va de año,Vestido y calzado,Murcia,2007M01,-13.7
Tasas de variación en lo que va de año,Vestido y calzado,Murcia,2008M01,-13.7
Tasas de variación en lo que va de año,Vestido y calzado,Murcia,2009M01,-15.8
Tasas de variación en lo que va de año,Vestido y calzado,Murcia,2010M01,-16
Tasas de variación en lo que va de año,Vestido y calzado,Murcia,2011M01,-15.9
Tasas de variación en lo que va de año,Vestido y calzado,Murcia,2012M01,-16.1
Tasas de variación en lo que va de año,Vestido y calzado,Murcia,2013M01,-16.4
Tasas de variación en lo que va de año,Vestido y calzado,Murcia,2014M01,-16.5
Tasas de variación en lo que va de año,Vestido y calzado,Murcia,2015M01,-16.9
Tasas de variación en lo que va de año,Vestido y calzado,Murcia,2016M01,-16.9
Tasas de variación en lo que va de año,Vestido y calzado,Navarra,2002M01,-7.2
Tasas de variación en lo que va de año,Vestido y calzado,Navarra,2003M01,-10.9
Tasas de variación en lo que va de año,Vestido y calzado,Navarra,2004M01,-12.3
Tasas de variación en lo que va de año,Vestido y calzado,Navarra,2005M01,-12.5
Tasas de variación en lo que va de año,Vestido y calzado,Navarra,2006M01,-12.5
Tasas de variación en lo que va de año,Vestido y calzado,Navarra,2007M01,-12.6
Tasas de variación en lo que va de año,Vestido y calzado,Navarra,2008M01,-12.9
Tasas de variación en lo que va de año,Vestido y calzado,Navarra,2009M01,-14.4
Tasas de variación en lo que va de año,Vestido y calzado,Navarra,2010M01,-14.8
Tasas de variación en lo que va de año,Vestido y calzado,Navarra,2011M01,-14.8
Tasas de variación en lo que va de año,Vestido y calzado,Navarra,2012M01,-14.9
Tasas de variación en lo que va de año,Vestido y calzado,Navarra,2013M01,-15.1
Tasas de variación en lo que va de año,Vestido y calzado,Navarra,2014M01,-15.3
Tasas de variación en lo que va de año,Vestido y calzado,Navarra,2015M01,-15.4
Tasas de variación en lo que va de año,Vestido y calzado,Navarra,2016M01,-15.4
Tasas de variación en lo que va de año,Vestido y calzado,Ourense,2002M01,-8
Tasas de variación en lo que va de año,Vestido y calzado,Ourense,2003M01,-9.7
Tasas de variación en lo que va de año,Vestido y calzado,Ourense,2004M01,-9.9
Tasas de variación en lo que va de año,Vestido y calzado,Ourense,2005M01,-8.7
Tasas de variación en lo que va de año,Vestido y calzado,Ourense,2006M01,-8.1
Tasas de variación en lo que va de año,Vestido y calzado,Ourense,2007M01,-8
Tasas de variación en lo que va de año,Vestido y calzado,Ourense,2008M01,-8.4
Tasas de variación en lo que va de año,Vestido y calzado,Ourense,2009M01,-10.8
Tasas de variación en lo que va de año,Vestido y calzado,Ourense,2010M01,-10.7
Tasas de variación en lo que va de año,Vestido y calzado,Ourense,2011M01,-11
Tasas de variación en lo que va de año,Vestido y calzado,Ourense,2012M01,-11.3
Tasas de variación en lo que va de año,Vestido y calzado,Ourense,2013M01,-11.9
Tasas de variación en lo que va de año,Vestido y calzado,Ourense,2014M01,-12.4
Tasas de variación en lo que va de año,Vestido y calzado,Ourense,2015M01,-13.1
Tasas de variación en lo que va de año,Vestido y calzado,Ourense,2016M01,-13.2
Tasas de variación en lo que va de año,Vestido y calzado,Palencia,2002M01,-6.3
Tasas de variación en lo que va de año,Vestido y calzado,Palencia,2003M01,-9.3
Tasas de variación en lo que va de año,Vestido y calzado,Palencia,2004M01,-12.1
Tasas de variación en lo que va de año,Vestido y calzado,Palencia,2005M01,-13.1
Tasas de variación en lo que va de año,Vestido y calzado,Palencia,2006M01,-14.3
Tasas de variación en lo que va de año,Vestido y calzado,Palencia,2007M01,-14.8
Tasas de variación en lo que va de año,Vestido y calzado,Palencia,2008M01,-14.9
Tasas de variación en lo que va de año,Vestido y calzado,Palencia,2009M01,-16.7
Tasas de variación en lo que va de año,Vestido y calzado,Palencia,2010M01,-17
Tasas de variación en lo que va de año,Vestido y calzado,Palencia,2011M01,-16.9
Tasas de variación en lo que va de año,Vestido y calzado,Palencia,2012M01,-17.2
Tasas de variación en lo que va de año,Vestido y calzado,Palencia,2013M01,-17.4
Tasas de variación en lo que va de año,Vestido y calzado,Palencia,2014M01,-17.5
Tasas de variación en lo que va de año,Vestido y calzado,Palencia,2015M01,-17.8
Tasas de variación en lo que va de año,Vestido y calzado,Palencia,2016M01,-17.8
Tasas de variación en lo que va de año,Vestido y calzado,Palmas (Las),2002M01,-7
Tasas de variación en lo que va de año,Vestido y calzado,Palmas (Las),2003M01,-9.3
Tasas de variación en lo que va de año,Vestido y calzado,Palmas (Las),2004M01,-9.1
Tasas de variación en lo que va de año,Vestido y calzado,Palmas (Las),2005M01,-9.8
Tasas de variación en lo que va de año,Vestido y calzado,Palmas (Las),2006M01,-9.4
Tasas de variación en lo que va de año,Vestido y calzado,Palmas (Las),2007M01,-9.7
Tasas de variación en lo que va de año,Vestido y calzado,Palmas (Las),2008M01,-9.8
Tasas de variación en lo que va de año,Vestido y calzado,Palmas (Las),2009M01,-11.4
Tasas de variación en lo que va de año,Vestido y calzado,Palmas (Las),2010M01,-11.7
Tasas de variación en lo que va de año,Vestido y calzado,Palmas (Las),2011M01,-12
Tasas de variación en lo que va de año,Vestido y calzado,Palmas (Las),2012M01,-12.1
Tasas de variación en lo que va de año,Vestido y calzado,Palmas (Las),2013M01,-12.8
Tasas de variación en lo que va de año,Vestido y calzado,Palmas (Las),2014M01,-13.4
Tasas de variación en lo que va de año,Vestido y calzado,Palmas (Las),2015M01,-13.6
Tasas de variación en lo que va de año,Vestido y calzado,Palmas (Las),2016M01,-14.2
Tasas de variación en lo que va de año,Vestido y calzado,Pontevedra,2002M01,-10
Tasas de variación en lo que va de año,Vestido y calzado,Pontevedra,2003M01,-11.1
Tasas de variación en lo que va de año,Vestido y calzado,Pontevedra,2004M01,-12.8
Tasas de variación en lo que va de año,Vestido y calzado,Pontevedra,2005M01,-12.5
Tasas de variación en lo que va de año,Vestido y calzado,Pontevedra,2006M01,-13.3
Tasas de variación en lo que va de año,Vestido y calzado,Pontevedra,2007M01,-13
Tasas de variación en lo que va de año,Vestido y calzado,Pontevedra,2008M01,-13.5
Tasas de variación en lo que va de año,Vestido y calzado,Pontevedra,2009M01,-15.3
Tasas de variación en lo que va de año,Vestido y calzado,Pontevedra,2010M01,-15.4
Tasas de variación en lo que va de año,Vestido y calzado,Pontevedra,2011M01,-15.4
Tasas de variación en lo que va de año,Vestido y calzado,Pontevedra,2012M01,-15.6
Tasas de variación en lo que va de año,Vestido y calzado,Pontevedra,2013M01,-15.9
Tasas de variación en lo que va de año,Vestido y calzado,Pontevedra,2014M01,-16.3
Tasas de variación en lo que va de año,Vestido y calzado,Pontevedra,2015M01,-16.5
Tasas de variación en lo que va de año,Vestido y calzado,Pontevedra,2016M01,-16.4
Tasas de variación en lo que va de año,Vestido y calzado,Rioja (La),2002M01,-12.6
Tasas de variación en lo que va de año,Vestido y calzado,Rioja (La),2003M01,-13.2
Tasas de variación en lo que va de año,Vestido y calzado,Rioja (La),2004M01,-15.3
Tasas de variación en lo que va de año,Vestido y calzado,Rioja (La),2005M01,-16.4
Tasas de variación en lo que va de año,Vestido y calzado,Rioja (La),2006M01,-17.9
Tasas de variación en lo que va de año,Vestido y calzado,Rioja (La),2007M01,-17.9
Tasas de variación en lo que va de año,Vestido y calzado,Rioja (La),2008M01,-17.9
Tasas de variación en lo que va de año,Vestido y calzado,Rioja (La),2009M01,-20
Tasas de variación en lo que va de año,Vestido y calzado,Rioja (La),2010M01,-20.1
Tasas de variación en lo que va de año,Vestido y calzado,Rioja (La),2011M01,-20.1
Tasas de variación en lo que va de año,Vestido y calzado,Rioja (La),2012M01,-20.3
Tasas de variación en lo que va de año,Vestido y calzado,Rioja (La),2013M01,-20.4
Tasas de variación en lo que va de año,Vestido y calzado,Rioja (La),2014M01,-20.6
Tasas de variación en lo que va de año,Vestido y calzado,Rioja (La),2015M01,-20.6
Tasas de variación en lo que va de año,Vestido y calzado,Rioja (La),2016M01,-20.7
Tasas de variación en lo que va de año,Vestido y calzado,Salamanca,2002M01,-9
Tasas de variación en lo que va de año,Vestido y calzado,Salamanca,2003M01,-10.8
Tasas de variación en lo que va de año,Vestido y calzado,Salamanca,2004M01,-13
Tasas de variación en lo que va de año,Vestido y calzado,Salamanca,2005M01,-9.6
Tasas de variación en lo que va de año,Vestido y calzado,Salamanca,2006M01,-10.2
Tasas de variación en lo que va de año,Vestido y calzado,Salamanca,2007M01,-10.5
Tasas de variación en lo que va de año,Vestido y calzado,Salamanca,2008M01,-11.3
Tasas de variación en lo que va de año,Vestido y calzado,Salamanca,2009M01,-12.7
Tasas de variación en lo que va de año,Vestido y calzado,Salamanca,2010M01,-13
Tasas de variación en lo que va de año,Vestido y calzado,Salamanca,2011M01,-13
Tasas de variación en lo que va de año,Vestido y calzado,Salamanca,2012M01,-13
Tasas de variación en lo que va de año,Vestido y calzado,Salamanca,2013M01,-13.8
Tasas de variación en lo que va de año,Vestido y calzado,Salamanca,2014M01,-13.8
Tasas de variación en lo que va de año,Vestido y calzado,Salamanca,2015M01,-14.1
Tasas de variación en lo que va de año,Vestido y calzado,Salamanca,2016M01,-14
Tasas de variación en lo que va de año,Vestido y calzado,Santa Cruz de Tenerife,2002M01,0.1
Tasas de variación en lo que va de año,Vestido y calzado,Santa Cruz de Tenerife,2003M01,-4.8
Tasas de variación en lo que va de año,Vestido y calzado,Santa Cruz de Tenerife,2004M01,-5.4
Tasas de variación en lo que va de año,Vestido y calzado,Santa Cruz de Tenerife,2005M01,-7.2
Tasas de variación en lo que va de año,Vestido y calzado,Santa Cruz de Tenerife,2006M01,-8.6
Tasas de variación en lo que va de año,Vestido y calzado,Santa Cruz de Tenerife,2007M01,-8.1
Tasas de variación en lo que va de año,Vestido y calzado,Santa Cruz de Tenerife,2008M01,-8.6
Tasas de variación en lo que va de año,Vestido y calzado,Santa Cruz de Tenerife,2009M01,-11.8
Tasas de variación en lo que va de año,Vestido y calzado,Santa Cruz de Tenerife,2010M01,-12.2
Tasas de variación en lo que va de año,Vestido y calzado,Santa Cruz de Tenerife,2011M01,-12.6
Tasas de variación en lo que va de año,Vestido y calzado,Santa Cruz de Tenerife,2012M01,-12.9
Tasas de variación en lo que va de año,Vestido y calzado,Santa Cruz de Tenerife,2013M01,-13.6
Tasas de variación en lo que va de año,Vestido y calzado,Santa Cruz de Tenerife,2014M01,-14
Tasas de variación en lo que va de año,Vestido y calzado,Santa Cruz de Tenerife,2015M01,-14.6
Tasas de variación en lo que va de año,Vestido y calzado,Santa Cruz de Tenerife,2016M01,-15.1
Tasas de variación en lo que va de año,Vestido y calzado,Segovia,2002M01,-9.4
Tasas de variación en lo que va de año,Vestido y calzado,Segovia,2003M01,-12.5
Tasas de variación en lo que va de año,Vestido y calzado,Segovia,2004M01,-14.2
Tasas de variación en lo que va de año,Vestido y calzado,Segovia,2005M01,-14.8
Tasas de variación en lo que va de año,Vestido y calzado,Segovia,2006M01,-14.9
Tasas de variación en lo que va de año,Vestido y calzado,Segovia,2007M01,-14.4
Tasas de variación en lo que va de año,Vestido y calzado,Segovia,2008M01,-14.6
Tasas de variación en lo que va de año,Vestido y calzado,Segovia,2009M01,-15.9
Tasas de variación en lo que va de año,Vestido y calzado,Segovia,2010M01,-16.1
Tasas de variación en lo que va de año,Vestido y calzado,Segovia,2011M01,-16.4
Tasas de variación en lo que va de año,Vestido y calzado,Segovia,2012M01,-16.7
Tasas de variación en lo que va de año,Vestido y calzado,Segovia,2013M01,-17
Tasas de variación en lo que va de año,Vestido y calzado,Segovia,2014M01,-16.8
Tasas de variación en lo que va de año,Vestido y calzado,Segovia,2015M01,-17.2
Tasas de variación en lo que va de año,Vestido y calzado,Segovia,2016M01,-17.5
Tasas de variación en lo que va de año,Vestido y calzado,Sevilla,2002M01,-7.8
Tasas de variación en lo que va de año,Vestido y calzado,Sevilla,2003M01,-10.4
Tasas de variación en lo que va de año,Vestido y calzado,Sevilla,2004M01,-11.6
Tasas de variación en lo que va de año,Vestido y calzado,Sevilla,2005M01,-12.2
Tasas de variación en lo que va de año,Vestido y calzado,Sevilla,2006M01,-12.2
Tasas de variación en lo que va de año,Vestido y calzado,Sevilla,2007M01,-12.4
Tasas de variación en lo que va de año,Vestido y calzado,Sevilla,2008M01,-12.8
Tasas de variación en lo que va de año,Vestido y calzado,Sevilla,2009M01,-14.9
Tasas de variación en lo que va de año,Vestido y calzado,Sevilla,2010M01,-15.2
Tasas de variación en lo que va de año,Vestido y calzado,Sevilla,2011M01,-15.3
Tasas de variación en lo que va de año,Vestido y calzado,Sevilla,2012M01,-15.4
Tasas de variación en lo que va de año,Vestido y calzado,Sevilla,2013M01,-15.7
Tasas de variación en lo que va de año,Vestido y calzado,Sevilla,2014M01,-15.8
Tasas de variación en lo que va de año,Vestido y calzado,Sevilla,2015M01,-16
Tasas de variación en lo que va de año,Vestido y calzado,Sevilla,2016M01,-16.2
Tasas de variación en lo que va de año,Vestido y calzado,Soria,2002M01,-11.2
